match,market,home_team,away_team,player_name,player_team,opposition_team,line,over_price,under_price,agency
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Delhi Capitals,Kolkata Knight Riders,9.5,1.28,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Delhi Capitals,Kolkata Knight Riders,24.5,2.05,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Delhi Capitals,Kolkata Knight Riders,49.5,4.5,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Delhi Capitals,Kolkata Knight Riders,99.5,26,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,4.5,1.08,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,9.5,1.2,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,24.5,1.75,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,49.5,4,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,99.5,23,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,4.5,1.13,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,9.5,1.36,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,24.5,2.5,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,49.5,6.5,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,99.5,41,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,4.5,1.09,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,9.5,1.28,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,24.5,2.05,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,49.5,4.5,NA,TAB
Delhi Capitals v Kolkata Knight Riders,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,99.5,26,NA,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,David Warner,Delhi Capitals,Kolkata Knight Riders,28.5,1.85,1.85,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Mitchell Marsh,Delhi Capitals,Kolkata Knight Riders,23.5,1.85,1.85,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Phil Salt,Kolkata Knight Riders,Delhi Capitals,25.5,1.85,1.85,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Prithvi Shaw,Delhi Capitals,Kolkata Knight Riders,23.5,1.85,1.85,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Delhi Capitals,Kolkata Knight Riders,22.5,2,1.72,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Delhi Capitals,25.5,1.95,1.75,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Sunil Narine,Kolkata Knight Riders,Delhi Capitals,22.5,2.3,1.55,TAB
Delhi v Kolkata,Player Runs,Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Delhi Capitals,22.5,2,1.72,TAB
